Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,707502,-,-,-,42.01,12.22,0,172,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI
2017,4,11,15,30,391,84,739,84,739,391
2017,4,11,16,30,192,61,559,61,559,192
2017,4,11,17,30,26,18,165,18,165,26
2017,4,11,18,30,0,0,0,0,0,0
2017,4,11,19,30,0,0,0,0,0,0
2017,4,11,20,30,0,0,0,0,0,0
2017,4,11,21,30,0,0,0,0,0,0
2017,4,11,22,30,0,0,0,0,0,0
2017,4,11,23,30,0,0,0,0,0,0
2017,4,12,0,30,0,0,0,0,0,0
2017,4,12,1,30,0,0,0,0,0,0
2017,4,12,2,30,0,0,0,0,0,0
2017,4,12,3,30,0,0,0,0,0,0
2017,4,12,4,30,0,0,0,0,0,0
2017,4,12,5,30,109,58,316,58,316,109
2017,4,12,6,30,296,101,560,101,560,296
2017,4,12,7,30,487,127,694,127,694,487
2017,4,12,8,30,654,143,773,143,773,654
2017,4,12,9,30,780,150,823,150,823,780
2017,4,12,10,30,849,159,836,159,836,849
2017,4,12,11,30,860,163,835,163,835,860
2017,4,12,12,30,813,157,825,157,825,813
2017,4,12,13,30,707,152,783,152,783,707
2017,4,12,14,30,554,137,720,137,720,554
2017,4,12,15,30,371,115,608,115,608,371
2017,4,12,16,30,179,79,422,79,422,179
2017,4,12,17,30,24,19,91,19,91,24
2017,4,12,18,30,0,0,0,0,0,0
2017,4,12,19,30,0,0,0,0,0,0
2017,4,12,20,30,0,0,0,0,0,0
2017,4,12,21,30,0,0,0,0,0,0
2017,4,12,22,30,0,0,0,0,0,0
2017,4,12,23,30,0,0,0,0,0,0
2017,4,13,0,30,0,0,0,0,0,0
2017,4,13,1,30,0,0,0,0,0,0
2017,4,13,2,30,0,0,0,0,0,0
2017,4,13,3,30,0,0,0,0,0,0
2017,4,13,4,30,0,0,0,0,0,0
2017,4,13,5,30,49,49,0,56,364,117
2017,4,13,6,30,148,134,40,93,608,308
2017,4,13,7,30,269,225,84,113,742,501
2017,4,13,8,30,412,311,152,126,813,668
2017,4,13,9,30,790,138,847,138,847,790
2017,4,13,10,30,861,147,861,147,861,861
2017,4,13,11,30,870,150,859,150,859,870
2017,4,13,12,30,569,388,227,143,850,822
2017,4,13,13,30,720,134,824,134,824,720
2017,4,13,14,30,571,118,776,118,776,571
2017,4,13,15,30,388,96,690,96,690,388
2017,4,13,16,30,192,67,520,67,520,192
2017,4,13,17,30,28,20,150,20,150,28
2017,4,13,18,30,0,0,0,0,0,0
2017,4,13,19,30,0,0,0,0,0,0
2017,4,13,20,30,0,0,0,0,0,0
2017,4,13,21,30,0,0,0,0,0,0
2017,4,13,22,30,0,0,0,0,0,0
2017,4,13,23,30,0,0,0,0,0,0
2017,4,14,0,30,0,0,0,0,0,0
2017,4,14,1,30,0,0,0,0,0,0
2017,4,14,2,30,0,0,0,0,0,0
2017,4,14,3,30,0,0,0,0,0,0
2017,4,14,4,30,0,0,0,0,0,0
2017,4,14,5,30,122,53,407,53,407,122
2017,4,14,6,30,317,81,661,81,661,317
2017,4,14,7,30,513,94,793,94,793,513
2017,4,14,8,30,367,305,92,106,858,680
2017,4,14,9,30,497,376,157,118,887,803
2017,4,14,10,30,584,411,208,123,903,875
2017,4,14,11,30,555,419,161,125,904,886
2017,4,14,12,30,836,128,883,128,883,836
2017,4,14,13,30,730,122,851,122,851,730
2017,4,14,14,30,577,110,798,110,798,577
2017,4,14,15,30,393,92,706,92,706,393
2017,4,14,16,30,196,65,534,65,534,196
2017,4,14,17,30,30,21,158,21,158,30
2017,4,14,18,30,0,0,0,0,0,0
2017,4,14,19,30,0,0,0,0,0,0
2017,4,14,20,30,0,0,0,0,0,0
2017,4,14,21,30,0,0,0,0,0,0
2017,4,14,22,30,0,0,0,0,0,0
2017,4,14,23,30,0,0,0,0,0,0
2017,4,15,0,30,0,0,0,0,0,0
2017,4,15,1,30,0,0,0,0,0,0
2017,4,15,2,30,0,0,0,0,0,0
2017,4,15,3,30,0,0,0,0,0,0
2017,4,15,4,30,0,0,0,0,0,0
2017,4,15,5,30,125,56,393,56,393,125
2017,4,15,6,30,317,89,630,89,630,317
2017,4,15,7,30,509,106,758,106,758,509
2017,4,15,8,30,297,272,37,116,833,677
2017,4,15,9,30,439,367,93,124,871,801
2017,4,15,10,30,872,129,889,129,889,872
2017,4,15,11,30,650,403,292,130,891,883
2017,4,15,12,30,694,306,482,142,854,829
2017,4,15,13,30,722,137,816,137,816,722
2017,4,15,14,30,569,127,750,127,750,569
2017,4,15,15,30,337,132,479,111,636,384
2017,4,15,16,30,161,79,331,79,442,188
2017,4,15,17,30,19,19,0,23,93,29
2017,4,15,18,30,0,0,0,0,0,0
2017,4,15,19,30,0,0,0,0,0,0
2017,4,15,20,30,0,0,0,0,0,0
2017,4,15,21,30,0,0,0,0,0,0
2017,4,15,22,30,0,0,0,0,0,0
2017,4,15,23,30,0,0,0,0,0,0
2017,4,16,0,30,0,0,0,0,0,0
2017,4,16,1,30,0,0,0,0,0,0
2017,4,16,2,30,0,0,0,0,0,0
2017,4,16,3,30,0,0,0,0,0,0
2017,4,16,4,30,0,0,0,0,0,0
2017,4,16,5,30,118,72,251,72,251,118
2017,4,16,6,30,201,149,144,124,486,302
2017,4,16,7,30,237,215,42,146,645,492
2017,4,16,8,30,519,291,337,152,753,661
2017,4,16,9,30,795,144,834,144,834,795
2017,4,16,10,30,873,140,873,140,873,873
2017,4,16,11,30,700,370,390,133,893,890
2017,4,16,12,30,841,129,882,129,882,841
2017,4,16,13,30,737,119,857,119,857,737
2017,4,16,14,30,585,107,806,107,806,585
2017,4,16,15,30,398,92,709,92,709,398
2017,4,16,16,30,200,68,527,68,527,200
2017,4,16,17,30,34,24,155,24,155,34
2017,4,16,18,30,0,0,0,0,0,0
2017,4,16,19,30,0,0,0,0,0,0
2017,4,16,20,30,0,0,0,0,0,0
2017,4,16,21,30,0,0,0,0,0,0
2017,4,16,22,30,0,0,0,0,0,0
2017,4,16,23,30,0,0,0,0,0,0
2017,4,17,0,30,0,0,0,0,0,0
2017,4,17,1,30,0,0,0,0,0,0
2017,4,17,2,30,0,0,0,0,0,0
2017,4,17,3,30,0,0,0,0,0,0
2017,4,17,4,30,0,0,0,0,0,0
2017,4,17,5,30,137,56,440,56,440,137
2017,4,17,6,30,337,82,686,82,686,337
2017,4,17,7,30,535,98,810,98,810,535
2017,4,17,8,30,704,109,874,109,874,704
2017,4,17,9,30,835,111,922,111,922,835
2017,4,17,10,30,907,115,940,115,940,907
2017,4,17,11,30,919,111,949,111,949,919
2017,4,17,12,30,870,105,944,105,944,870
2017,4,17,13,30,763,98,920,98,920,763
2017,4,17,14,30,607,87,874,87,874,607
2017,4,17,15,30,418,74,793,74,793,418
2017,4,17,16,30,216,55,635,55,635,216
2017,4,17,17,30,40,22,269,22,269,40
2017,4,17,18,30,0,0,0,0,0,0
2017,4,17,19,30,0,0,0,0,0,0
2017,4,17,20,30,0,0,0,0,0,0
2017,4,17,21,30,0,0,0,0,0,0
2017,4,17,22,30,0,0,0,0,0,0
2017,4,17,23,30,0,0,0,0,0,0
2017,4,18,0,30,0,0,0,0,0,0
2017,4,18,1,30,0,0,0,0,0,0
2017,4,18,2,30,0,0,0,0,0,0
2017,4,18,3,30,0,0,0,0,0,0
2017,4,18,4,30,0,0,0,0,0,0
2017,4,18,5,30,138,57,426,57,426,138
2017,4,18,6,30,26,26,0,88,645,330
2017,4,18,7,30,45,45,0,106,764,522
2017,4,18,8,30,443,322,176,118,835,690
2017,4,18,9,30,315,296,24,144,841,807
2017,4,18,10,30,178,173,6,145,870,881
2017,4,18,11,30,286,273,15,142,879,893
2017,4,18,12,30,274,262,15,140,860,840
2017,4,18,13,30,198,193,6,136,826,735
2017,4,18,14,30,583,124,767,124,767,583
2017,4,18,15,30,393,118,628,118,628,393
2017,4,18,16,30,196,89,418,89,418,196
2017,4,18,17,30,34,28,85,28,85,34
2017,4,18,18,30,0,0,0,0,0,0
2017,4,18,19,30,0,0,0,0,0,0
2017,4,18,20,30,0,0,0,0,0,0
2017,4,18,21,30,0,0,0,0,0,0
2017,4,18,22,30,0,0,0,0,0,0
2017,4,18,23,30,0,0,0,0,0,0
2017,4,19,0,30,0,0,0,0,0,0
2017,4,19,1,30,0,0,0,0,0,0
2017,4,19,2,30,0,0,0,0,0,0
2017,4,19,3,30,0,0,0,0,0,0
2017,4,19,4,30,0,0,0,0,0,0
2017,4,19,5,30,153,54,513,54,513,153
2017,4,19,6,30,354,82,716,82,716,354
2017,4,19,7,30,552,100,823,100,823,552
2017,4,19,8,30,722,111,887,111,887,722
2017,4,19,9,30,851,114,931,114,931,851
2017,4,19,10,30,922,118,947,118,947,922
2017,4,19,11,30,933,117,951,117,951,933
2017,4,19,12,30,884,119,937,119,937,884
2017,4,19,13,30,776,113,910,113,910,776
2017,4,19,14,30,619,101,861,101,861,619
2017,4,19,15,30,428,86,775,86,775,428
2017,4,19,16,30,224,63,618,63,618,224
2017,4,19,17,30,45,25,267,25,267,45
2017,4,19,18,30,0,0,0,0,0,0
2017,4,19,19,30,0,0,0,0,0,0
2017,4,19,20,30,0,0,0,0,0,0
2017,4,19,21,30,0,0,0,0,0,0
2017,4,19,22,30,0,0,0,0,0,0
2017,4,19,23,30,0,0,0,0,0,0
2017,4,20,0,30,0,0,0,0,0,0
2017,4,20,1,30,0,0,0,0,0,0
2017,4,20,2,30,0,0,0,0,0,0
2017,4,20,3,30,0,0,0,0,0,0
2017,4,20,4,30,0,0,0,0,0,0
2017,4,20,5,30,163,49,575,49,575,163
2017,4,20,6,30,369,70,779,70,779,369
2017,4,20,7,30,570,84,880,84,880,570
2017,4,20,8,30,738,94,929,94,929,738
2017,4,20,9,30,852,128,911,128,911,852
2017,4,20,10,30,922,134,925,134,925,922
2017,4,20,11,30,929,134,924,134,924,929
2017,4,20,12,30,876,136,903,136,903,876
2017,4,20,13,30,773,126,884,126,884,773
2017,4,20,14,30,618,111,839,111,839,618
2017,4,20,15,30,428,92,758,92,758,428
2017,4,20,16,30,225,66,606,66,606,225
2017,4,20,17,30,47,26,279,26,279,47
2017,4,20,18,30,0,0,0,0,0,0
2017,4,20,19,30,0,0,0,0,0,0
2017,4,20,20,30,0,0,0,0,0,0
2017,4,20,21,30,0,0,0,0,0,0
2017,4,20,22,30,0,0,0,0,0,0
2017,4,20,23,30,0,0,0,0,0,0
2017,4,21,0,30,0,0,0,0,0,0
2017,4,21,1,30,0,0,0,0,0,0
2017,4,21,2,30,0,0,0,0,0,0
2017,4,21,3,30,0,0,0,0,0,0
2017,4,21,4,30,12,10,91,10,91,12
2017,4,21,5,30,164,54,544,54,544,164
2017,4,21,6,30,217,158,151,78,746,368
2017,4,21,7,30,566,94,848,94,848,566
2017,4,21,8,30,736,105,906,105,906,736
2017,4,21,9,30,863,111,941,111,941,863
2017,4,21,10,30,934,113,960,113,960,934
2017,4,21,11,30,945,114,963,114,963,945
2017,4,21,12,30,703,317,469,116,942,891
2017,4,21,13,30,515,344,232,110,916,783
2017,4,21,14,30,627,98,871,98,871,627
2017,4,21,15,30,436,83,791,83,791,436
2017,4,21,16,30,232,62,635,62,635,232
2017,4,21,17,30,50,27,286,27,286,50
2017,4,21,18,30,0,0,0,0,0,0
2017,4,21,19,30,0,0,0,0,0,0
2017,4,21,20,30,0,0,0,0,0,0
2017,4,21,21,30,0,0,0,0,0,0
2017,4,21,22,30,0,0,0,0,0,0
2017,4,21,23,30,0,0,0,0,0,0
2017,4,22,0,30,0,0,0,0,0,0
2017,4,22,1,30,0,0,0,0,0,0
2017,4,22,2,30,0,0,0,0,0,0
2017,4,22,3,30,0,0,0,0,0,0
2017,4,22,4,30,13,11,89,11,89,13
2017,4,22,5,30,165,55,531,55,531,165
2017,4,22,6,30,364,81,722,81,722,364
2017,4,22,7,30,558,100,817,100,817,558
2017,4,22,8,30,723,116,867,116,867,723
2017,4,22,9,30,846,124,901,124,901,846
2017,4,22,10,30,911,131,910,131,910,911
2017,4,22,11,30,920,134,908,134,908,920
2017,4,22,12,30,866,132,889,132,889,866
2017,4,22,13,30,758,130,851,130,851,758
2017,4,22,14,30,603,121,792,121,792,603
2017,4,22,15,30,417,103,697,103,697,417
2017,4,22,16,30,219,75,534,75,534,219
2017,4,22,17,30,47,30,208,30,208,47
2017,4,22,18,30,0,0,0,0,0,0
2017,4,22,19,30,0,0,0,0,0,0
2017,4,22,20,30,0,0,0,0,0,0
2017,4,22,21,30,0,0,0,0,0,0
2017,4,22,22,30,0,0,0,0,0,0
2017,4,22,23,30,0,0,0,0,0,0
2017,4,23,0,30,0,0,0,0,0,0
2017,4,23,1,30,0,0,0,0,0,0
2017,4,23,2,30,0,0,0,0,0,0
2017,4,23,3,30,0,0,0,0,0,0
2017,4,23,4,30,14,12,76,12,76,14
2017,4,23,5,30,165,59,502,59,502,165
2017,4,23,6,30,363,85,702,85,702,363
2017,4,23,7,30,557,100,810,100,810,557
2017,4,23,8,30,723,111,871,111,871,723
2017,4,23,9,30,847,116,908,116,908,847
2017,4,23,10,30,916,121,923,121,923,916
2017,4,23,11,30,926,122,925,122,925,926
2017,4,23,12,30,878,120,915,120,915,878
2017,4,23,13,30,771,114,887,114,887,771
2017,4,23,14,30,617,104,837,104,837,617
2017,4,23,15,30,430,88,754,88,754,430
2017,4,23,16,30,230,66,601,66,601,230
2017,4,23,17,30,52,29,271,29,271,52
2017,4,23,18,30,0,0,0,0,0,0
2017,4,23,19,30,0,0,0,0,0,0
2017,4,23,20,30,0,0,0,0,0,0
2017,4,23,21,30,0,0,0,0,0,0
2017,4,23,22,30,0,0,0,0,0,0
2017,4,23,23,30,0,0,0,0,0,0
2017,4,24,0,30,0,0,0,0,0,0
2017,4,24,1,30,0,0,0,0,0,0
2017,4,24,2,30,0,0,0,0,0,0
2017,4,24,3,30,0,0,0,0,0,0
2017,4,24,4,30,16,14,80,14,80,16
2017,4,24,5,30,167,62,485,62,485,167
2017,4,24,6,30,364,90,684,90,684,364
2017,4,24,7,30,558,108,793,108,793,558
2017,4,24,8,30,723,122,850,122,850,723
2017,4,24,9,30,547,394,188,131,884,845
2017,4,24,10,30,709,379,383,136,900,914
2017,4,24,11,30,923,137,903,137,903,923
2017,4,24,12,30,872,131,893,131,893,872
2017,4,24,13,30,767,122,868,122,868,767
2017,4,24,14,30,616,109,824,109,824,616
2017,4,24,15,30,429,92,740,92,740,429
2017,4,24,16,30,229,69,583,69,583,229
2017,4,24,17,30,53,30,254,30,254,53
2017,4,24,18,30,0,0,0,0,0,0
2017,4,24,19,30,0,0,0,0,0,0
2017,4,24,20,30,0,0,0,0,0,0
2017,4,24,21,30,0,0,0,0,0,0
2017,4,24,22,30,0,0,0,0,0,0
2017,4,24,23,30,0,0,0,0,0,0
2017,4,25,0,30,0,0,0,0,0,0
2017,4,25,1,30,0,0,0,0,0,0
2017,4,25,2,30,0,0,0,0,0,0
2017,4,25,3,30,0,0,0,0,0,0
2017,4,25,4,30,18,15,90,15,90,18
2017,4,25,5,30,170,61,495,61,495,170
2017,4,25,6,30,367,89,689,89,689,367
2017,4,25,7,30,560,107,793,107,793,560
2017,4,25,8,30,723,118,852,118,852,723
2017,4,25,9,30,844,130,880,130,880,844
2017,4,25,10,30,912,133,899,133,899,912
2017,4,25,11,30,922,134,901,134,901,922
2017,4,25,12,30,874,131,892,131,892,874
2017,4,25,13,30,767,124,864,124,864,767
2017,4,25,14,30,614,113,812,113,812,614
2017,4,25,15,30,429,99,721,99,721,429
2017,4,25,16,30,231,75,558,75,558,231
2017,4,25,17,30,54,33,229,33,229,54
2017,4,25,18,30,0,0,0,0,0,0
2017,4,25,19,30,0,0,0,0,0,0
2017,4,25,20,30,0,0,0,0,0,0
2017,4,25,21,30,0,0,0,0,0,0
2017,4,25,22,30,0,0,0,0,0,0
2017,4,25,23,30,0,0,0,0,0,0
2017,4,26,0,30,0,0,0,0,0,0
2017,4,26,1,30,0,0,0,0,0,0
2017,4,26,2,30,0,0,0,0,0,0
2017,4,26,3,30,0,0,0,0,0,0
2017,4,26,4,30,8,8,0,15,25,16
2017,4,26,5,30,80,77,10,83,347,161
2017,4,26,6,30,222,168,131,126,547,349
2017,4,26,7,30,150,150,0,161,646,532
2017,4,26,8,30,63,63,0,198,680,682
2017,4,26,9,30,165,162,4,251,656,785
2017,4,26,10,30,369,344,29,269,667,848
2017,4,26,11,30,408,373,40,281,653,853
2017,4,26,12,30,317,300,21,222,719,822
2017,4,26,13,30,285,269,20,218,665,715
2017,4,26,14,30,440,270,274,203,583,565
2017,4,26,15,30,345,162,398,178,447,384
2017,4,26,16,30,69,69,0,125,247,194
2017,4,26,17,30,16,16,0,35,26,37
2017,4,26,18,30,0,0,0,0,0,0
2017,4,26,19,30,0,0,0,0,0,0
2017,4,26,20,30,0,0,0,0,0,0
2017,4,26,21,30,0,0,0,0,0,0
2017,4,26,22,30,0,0,0,0,0,0
2017,4,26,23,30,0,0,0,0,0,0
2017,4,27,0,30,0,0,0,0,0,0
2017,4,27,1,30,0,0,0,0,0,0
2017,4,27,2,30,0,0,0,0,0,0
2017,4,27,3,30,0,0,0,0,0,0
2017,4,27,4,30,6,6,0,9,1,9
2017,4,27,5,30,30,30,0,107,136,138
2017,4,27,6,30,68,68,0,193,299,316
2017,4,27,7,30,120,120,0,250,419,492
2017,4,27,8,30,178,175,4,287,499,645
2017,4,27,9,30,227,219,10,254,640,777
2017,4,27,10,30,258,247,12,273,649,839
2017,4,27,11,30,263,252,13,276,650,848
2017,4,27,12,30,240,231,11,262,641,799
2017,4,27,13,30,195,190,6,243,609,700
2017,4,27,14,30,38,38,0,218,540,555
2017,4,27,15,30,22,22,0,191,399,376
2017,4,27,16,30,12,12,0,131,217,192
2017,4,27,17,30,5,5,0,35,23,37
2017,4,27,18,30,0,0,0,0,0,0
2017,4,27,19,30,0,0,0,0,0,0
2017,4,27,20,30,0,0,0,0,0,0
2017,4,27,21,30,0,0,0,0,0,0
2017,4,27,22,30,0,0,0,0,0,0
2017,4,27,23,30,0,0,0,0,0,0
2017,4,28,0,30,0,0,0,0,0,0
2017,4,28,1,30,0,0,0,0,0,0
2017,4,28,2,30,0,0,0,0,0,0
2017,4,28,3,30,0,0,0,0,0,0
2017,4,28,4,30,3,3,0,14,8,15
2017,4,28,5,30,8,8,0,94,283,160
2017,4,28,6,30,20,20,0,131,538,355
2017,4,28,7,30,35,35,0,150,687,549
2017,4,28,8,30,147,147,0,154,783,717
2017,4,28,9,30,316,298,22,155,840,843
2017,4,28,10,30,544,434,126,151,875,916
2017,4,28,11,30,758,358,454,146,885,927
2017,4,28,12,30,477,401,90,185,803,860
2017,4,28,13,30,424,352,96,185,748,747
2017,4,28,14,30,141,141,0,167,685,595
2017,4,28,15,30,22,22,0,132,614,418
2017,4,28,16,30,100,99,6,93,465,227
2017,4,28,17,30,27,27,0,40,162,57
2017,4,28,18,30,0,0,0,0,0,0
2017,4,28,19,30,0,0,0,0,0,0
2017,4,28,20,30,0,0,0,0,0,0
2017,4,28,21,30,0,0,0,0,0,0
2017,4,28,22,30,0,0,0,0,0,0
2017,4,28,23,30,0,0,0,0,0,0
2017,4,29,0,30,0,0,0,0,0,0
2017,4,29,1,30,0,0,0,0,0,0
2017,4,29,2,30,0,0,0,0,0,0
2017,4,29,3,30,0,0,0,0,0,0
2017,4,29,4,30,28,20,146,20,146,28
2017,4,29,5,30,191,62,545,62,545,191
2017,4,29,6,30,393,86,733,86,733,393
2017,4,29,7,30,591,100,839,100,839,591
2017,4,29,8,30,758,108,898,108,898,758
2017,4,29,9,30,885,107,945,107,945,885
2017,4,29,10,30,953,109,962,109,962,953
2017,4,29,11,30,958,110,959,110,959,958
2017,4,29,12,30,907,106,951,106,951,907
2017,4,29,13,30,800,100,926,100,926,800
2017,4,29,14,30,643,91,878,91,878,643
2017,4,29,15,30,455,79,803,79,803,455
2017,4,29,16,30,253,60,665,60,665,253
2017,4,29,17,30,69,31,371,31,371,69
2017,4,29,18,30,0,0,0,0,0,0
2017,4,29,19,30,0,0,0,0,0,0
2017,4,29,20,30,0,0,0,0,0,0
2017,4,29,21,30,0,0,0,0,0,0
2017,4,29,22,30,0,0,0,0,0,0
2017,4,29,23,30,0,0,0,0,0,0
2017,4,30,0,30,0,0,0,0,0,0
2017,4,30,1,30,0,0,0,0,0,0
2017,4,30,2,30,0,0,0,0,0,0
2017,4,30,3,30,0,0,0,0,0,0
2017,4,30,4,30,30,21,176,21,176,30
2017,4,30,5,30,195,62,552,62,552,195
2017,4,30,6,30,207,172,83,87,726,394
2017,4,30,7,30,585,103,820,103,820,585
2017,4,30,8,30,750,111,881,111,881,750
2017,4,30,9,30,635,383,305,108,929,875
2017,4,30,10,30,942,111,945,111,945,942
2017,4,30,11,30,948,112,942,112,942,948
2017,4,30,12,30,892,120,913,120,913,892
2017,4,30,13,30,785,116,884,116,884,785
2017,4,30,14,30,632,107,833,107,833,632
2017,4,30,15,30,446,93,748,93,748,446
2017,4,30,16,30,246,72,596,72,596,246
2017,4,30,17,30,67,36,291,36,291,67
2017,4,30,18,30,0,0,0,0,0,0
2017,4,30,19,30,0,0,0,0,0,0
2017,4,30,20,30,0,0,0,0,0,0
2017,4,30,21,30,0,0,0,0,0,0
2017,4,30,22,30,0,0,0,0,0,0
2017,4,30,23,30,0,0,0,0,0,0
2017,5,1,0,30,0,0,0,0,0,0
2017,5,1,1,30,0,0,0,0,0,0
2017,5,1,2,30,0,0,0,0,0,0
2017,5,1,3,30,0,0,0,0,0,0
2017,5,1,4,30,32,22,166,22,166,32
2017,5,1,5,30,194,63,535,63,535,194
2017,5,1,6,30,390,89,707,89,707,390
2017,5,1,7,30,578,106,798,106,798,578
2017,5,1,8,30,737,119,849,119,849,737
2017,5,1,9,30,857,127,882,127,882,857
2017,5,1,10,30,922,126,902,126,902,922
2017,5,1,11,30,718,414,342,123,909,932
2017,5,1,12,30,627,408,258,124,891,880
2017,5,1,13,30,774,113,871,113,871,774
2017,5,1,14,30,163,163,1,101,829,625
2017,5,1,15,30,36,36,0,90,741,441
2017,5,1,16,30,29,29,0,73,578,244
2017,5,1,17,30,54,37,156,38,266,68
2017,5,1,18,30,0,0,0,0,0,0
2017,5,1,19,30,0,0,0,0,0,0
2017,5,1,20,30,0,0,0,0,0,0
2017,5,1,21,30,0,0,0,0,0,0
2017,5,1,22,30,0,0,0,0,0,0
2017,5,1,23,30,0,0,0,0,0,0
2017,5,2,0,30,0,0,0,0,0,0
2017,5,2,1,30,0,0,0,0,0,0
2017,5,2,2,30,0,0,0,0,0,0
2017,5,2,3,30,0,0,0,0,0,0
2017,5,2,4,30,35,25,163,25,163,35
2017,5,2,5,30,200,68,535,68,535,200
2017,5,2,6,30,399,89,723,89,723,399
2017,5,2,7,30,594,102,828,102,828,594
2017,5,2,8,30,758,111,886,111,886,758
2017,5,2,9,30,881,113,924,113,924,881
2017,5,2,10,30,948,116,941,116,941,948
2017,5,2,11,30,956,117,941,117,941,956
2017,5,2,12,30,904,117,926,117,926,904
2017,5,2,13,30,797,113,897,113,897,797
2017,5,2,14,30,643,103,851,103,851,643
2017,5,2,15,30,460,88,780,88,780,460
2017,5,2,16,30,259,67,644,67,644,259
2017,5,2,17,30,76,35,356,35,356,76
2017,5,2,18,30,0,0,0,0,0,0
2017,5,2,19,30,0,0,0,0,0,0
2017,5,2,20,30,0,0,0,0,0,0
2017,5,2,21,30,0,0,0,0,0,0
2017,5,2,22,30,0,0,0,0,0,0
2017,5,2,23,30,0,0,0,0,0,0
2017,5,3,0,30,0,0,0,0,0,0
2017,5,3,1,30,0,0,0,0,0,0
2017,5,3,2,30,0,0,0,0,0,0
2017,5,3,3,30,0,0,0,0,0,0
2017,5,3,4,30,11,11,0,24,193,37
2017,5,3,5,30,62,62,0,64,550,202
2017,5,3,6,30,232,180,122,88,718,399
2017,5,3,7,30,474,220,425,103,814,589
2017,5,3,8,30,572,315,349,110,876,753
2017,5,3,9,30,880,104,932,104,932,880
2017,5,3,10,30,948,102,953,102,953,948
2017,5,3,11,30,957,100,958,100,958,957
2017,5,3,12,30,905,101,943,101,943,905
2017,5,3,13,30,799,96,919,96,919,799
2017,5,3,14,30,647,88,877,88,877,647
2017,5,3,15,30,461,76,804,76,804,461
2017,5,3,16,30,262,60,672,60,672,262
2017,5,3,17,30,79,33,393,33,393,79
2017,5,3,18,30,0,0,0,0,0,0
2017,5,3,19,30,0,0,0,0,0,0
2017,5,3,20,30,0,0,0,0,0,0
2017,5,3,21,30,0,0,0,0,0,0
2017,5,3,22,30,0,0,0,0,0,0
2017,5,3,23,30,0,0,0,0,0,0
2017,5,4,0,30,0,0,0,0,0,0
2017,5,4,1,30,0,0,0,0,0,0
2017,5,4,2,30,0,0,0,0,0,0
2017,5,4,3,30,0,0,0,0,0,0
2017,5,4,4,30,13,13,0,24,229,40
2017,5,4,5,30,74,74,0,60,580,207
2017,5,4,6,30,216,179,86,80,745,404
2017,5,4,7,30,594,93,834,93,834,594
2017,5,4,8,30,755,103,886,103,886,755
2017,5,4,9,30,874,114,910,114,910,874
2017,5,4,10,30,941,115,929,115,929,941
2017,5,4,11,30,950,114,933,114,933,950
2017,5,4,12,30,897,117,913,117,913,897
2017,5,4,13,30,793,106,896,106,896,793
2017,5,4,14,30,644,93,860,93,860,644
2017,5,4,15,30,461,79,793,79,793,461
2017,5,4,16,30,262,62,659,62,659,262
2017,5,4,17,30,78,36,354,36,354,78
2017,5,4,18,30,0,0,0,0,0,0
2017,5,4,19,30,0,0,0,0,0,0
2017,5,4,20,30,0,0,0,0,0,0
2017,5,4,21,30,0,0,0,0,0,0
2017,5,4,22,30,0,0,0,0,0,0
2017,5,4,23,30,0,0,0,0,0,0
2017,5,5,0,30,0,0,0,0,0,0
2017,5,5,1,30,0,0,0,0,0,0
2017,5,5,2,30,0,0,0,0,0,0
2017,5,5,3,30,0,0,0,0,0,0
2017,5,5,4,30,13,13,0,28,176,41
2017,5,5,5,30,71,71,0,71,523,206
2017,5,5,6,30,141,140,2,94,702,402
2017,5,5,7,30,449,245,338,107,806,593
2017,5,5,8,30,755,117,864,117,864,755
2017,5,5,9,30,874,124,896,124,896,874
2017,5,5,10,30,942,127,914,127,914,942
2017,5,5,11,30,950,126,917,126,917,950
2017,5,5,12,30,900,120,911,120,911,900
2017,5,5,13,30,795,113,886,113,886,795
2017,5,5,14,30,646,102,847,102,847,646
2017,5,5,15,30,463,87,776,87,776,463
2017,5,5,16,30,264,68,639,68,639,264
2017,5,5,17,30,80,38,343,38,343,80
2017,5,5,18,30,0,0,0,0,0,0
2017,5,5,19,30,0,0,0,0,0,0
