Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,707502,-,-,-,42.01,12.22,0,172,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,3,4,2,30,0,0,0,0,0,0
2018,3,4,3,30,0,0,0,0,0,0
2018,3,4,4,30,0,0,0,0,0,0
2018,3,4,5,30,0,0,0,0,0,0
2018,3,4,6,30,7,7,0,39,487,108
2018,3,4,7,30,14,14,0,64,732,294
2018,3,4,8,30,75,75,0,78,840,468
2018,3,4,9,30,280,247,56,89,887,601
2018,3,4,10,30,447,303,224,95,910,682
2018,3,4,11,30,286,265,31,101,900,699
2018,3,4,12,30,123,123,0,108,861,653
2018,3,4,13,30,34,34,0,109,796,550
2018,3,4,14,30,27,27,0,108,674,399
2018,3,4,15,30,12,12,0,97,436,218
2018,3,4,16,30,6,6,0,42,68,48
2018,3,4,17,30,0,0,0,0,0,0
2018,3,4,18,30,0,0,0,0,0,0
2018,3,4,19,30,0,0,0,0,0,0
2018,3,4,20,30,0,0,0,0,0,0
2018,3,4,21,30,0,0,0,0,0,0
2018,3,4,22,30,0,0,0,0,0,0
2018,3,4,23,30,0,0,0,0,0,0
2018,3,5,0,30,0,0,0,0,0,0
2018,3,5,1,30,0,0,0,0,0,0
2018,3,5,2,30,0,0,0,0,0,0
2018,3,5,3,30,0,0,0,0,0,0
2018,3,5,4,30,0,0,0,0,0,0
2018,3,5,5,30,0,0,0,0,0,0
2018,3,5,6,30,6,6,0,66,52,73
2018,3,5,7,30,12,12,0,164,225,236
2018,3,5,8,30,34,34,0,225,363,395
2018,3,5,9,30,36,36,0,262,446,522
2018,3,5,10,30,44,44,0,285,485,600
2018,3,5,11,30,60,60,0,301,476,620
2018,3,5,12,30,42,42,0,281,483,589
2018,3,5,13,30,80,80,0,254,437,498
2018,3,5,14,30,104,104,0,201,375,365
2018,3,5,15,30,12,12,0,135,248,205
2018,3,5,16,30,6,6,0,43,48,48
2018,3,5,17,30,0,0,0,0,0,0
2018,3,5,18,30,0,0,0,0,0,0
2018,3,5,19,30,0,0,0,0,0,0
2018,3,5,20,30,0,0,0,0,0,0
2018,3,5,21,30,0,0,0,0,0,0
2018,3,5,22,30,0,0,0,0,0,0
2018,3,5,23,30,0,0,0,0,0,0
2018,3,6,0,30,0,0,0,0,0,0
2018,3,6,1,30,0,0,0,0,0,0
2018,3,6,2,30,0,0,0,0,0,0
2018,3,6,3,30,0,0,0,0,0,0
2018,3,6,4,30,0,0,0,0,0,0
2018,3,6,5,30,0,0,0,0,0,0
2018,3,6,6,30,6,6,0,42,456,111
2018,3,6,7,30,14,14,0,69,690,293
2018,3,6,8,30,45,45,0,85,799,465
2018,3,6,9,30,187,184,6,113,813,590
2018,3,6,10,30,57,57,0,119,848,675
2018,3,6,11,30,62,62,0,115,869,701
2018,3,6,12,30,153,153,0,111,862,665
2018,3,6,13,30,219,208,19,99,838,571
2018,3,6,14,30,301,181,272,85,773,426
2018,3,6,15,30,244,71,609,71,609,244
2018,3,6,16,30,5,5,0,36,301,68
2018,3,6,17,30,0,0,0,0,0,0
2018,3,6,18,30,0,0,0,0,0,0
2018,3,6,19,30,0,0,0,0,0,0
2018,3,6,20,30,0,0,0,0,0,0
2018,3,6,21,30,0,0,0,0,0,0
2018,3,6,22,30,0,0,0,0,0,0
2018,3,6,23,30,0,0,0,0,0,0
2018,3,7,0,30,0,0,0,0,0,0
2018,3,7,1,30,0,0,0,0,0,0
2018,3,7,2,30,0,0,0,0,0,0
2018,3,7,3,30,0,0,0,0,0,0
2018,3,7,4,30,0,0,0,0,0,0
2018,3,7,5,30,0,0,0,0,0,0
2018,3,7,6,30,113,49,410,49,410,113
2018,3,7,7,30,22,22,0,79,656,296
2018,3,7,8,30,468,97,772,97,772,468
2018,3,7,9,30,599,113,821,113,821,599
2018,3,7,10,30,354,302,78,122,845,680
2018,3,7,11,30,341,301,58,130,837,698
2018,3,7,12,30,45,45,0,189,690,636
2018,3,7,13,30,102,102,0,169,655,541
2018,3,7,14,30,167,161,14,138,595,403
2018,3,7,15,30,78,78,0,98,466,233
2018,3,7,16,30,25,25,0,42,223,67
2018,3,7,17,30,0,0,0,0,0,0
2018,3,7,18,30,0,0,0,0,0,0
2018,3,7,19,30,0,0,0,0,0,0
2018,3,7,20,30,0,0,0,0,0,0
2018,3,7,21,30,0,0,0,0,0,0
2018,3,7,22,30,0,0,0,0,0,0
2018,3,7,23,30,0,0,0,0,0,0
2018,3,8,0,30,0,0,0,0,0,0
2018,3,8,1,30,0,0,0,0,0,0
2018,3,8,2,30,0,0,0,0,0,0
2018,3,8,3,30,0,0,0,0,0,0
2018,3,8,4,30,0,0,0,0,0,0
2018,3,8,5,30,0,0,0,0,0,0
2018,3,8,6,30,121,51,438,51,438,121
2018,3,8,7,30,309,77,691,77,691,309
2018,3,8,8,30,488,86,828,86,828,488
2018,3,8,9,30,625,95,888,95,888,625
2018,3,8,10,30,570,241,494,98,920,710
2018,3,8,11,30,592,243,510,99,927,733
2018,3,8,12,30,482,296,284,105,894,688
2018,3,8,13,30,349,263,150,96,864,591
2018,3,8,14,30,176,167,20,86,793,442
2018,3,8,15,30,132,114,60,70,653,261
2018,3,8,16,30,38,38,5,38,350,77
2018,3,8,17,30,0,0,0,0,0,0
2018,3,8,18,30,0,0,0,0,0,0
2018,3,8,19,30,0,0,0,0,0,0
2018,3,8,20,30,0,0,0,0,0,0
2018,3,8,21,30,0,0,0,0,0,0
2018,3,8,22,30,0,0,0,0,0,0
2018,3,8,23,30,0,0,0,0,0,0
2018,3,9,0,30,0,0,0,0,0,0
2018,3,9,1,30,0,0,0,0,0,0
2018,3,9,2,30,0,0,0,0,0,0
2018,3,9,3,30,0,0,0,0,0,0
2018,3,9,4,30,0,0,0,0,0,0
2018,3,9,5,30,0,0,0,0,0,0
2018,3,9,6,30,124,52,431,52,431,124
2018,3,9,7,30,311,77,684,77,684,311
2018,3,9,8,30,486,89,810,89,810,486
2018,3,9,9,30,618,105,851,105,851,618
2018,3,9,10,30,490,309,271,109,883,701
2018,3,9,11,30,496,324,250,109,894,725
2018,3,9,12,30,477,301,268,108,876,683
2018,3,9,13,30,586,101,840,101,840,586
2018,3,9,14,30,316,183,291,90,768,439
2018,3,9,15,30,259,72,628,72,628,259
2018,3,9,16,30,79,39,338,39,338,79
2018,3,9,17,30,0,0,0,0,0,0
2018,3,9,18,30,0,0,0,0,0,0
2018,3,9,19,30,0,0,0,0,0,0
2018,3,9,20,30,0,0,0,0,0,0
2018,3,9,21,30,0,0,0,0,0,0
2018,3,9,22,30,0,0,0,0,0,0
2018,3,9,23,30,0,0,0,0,0,0
2018,3,10,0,30,0,0,0,0,0,0
2018,3,10,1,30,0,0,0,0,0,0
2018,3,10,2,30,0,0,0,0,0,0
2018,3,10,3,30,0,0,0,0,0,0
2018,3,10,4,30,0,0,0,0,0,0
2018,3,10,5,30,0,0,0,0,0,0
2018,3,10,6,30,92,61,182,49,471,130
2018,3,10,7,30,24,24,0,75,699,317
2018,3,10,8,30,40,40,0,89,806,489
2018,3,10,9,30,174,172,2,100,856,621
2018,3,10,10,30,179,177,3,107,875,698
2018,3,10,11,30,364,315,70,110,878,720
2018,3,10,12,30,199,195,6,125,829,674
2018,3,10,13,30,310,260,86,118,790,577
2018,3,10,14,30,186,174,25,103,722,434
2018,3,10,15,30,123,114,33,81,585,257
2018,3,10,16,30,79,43,300,43,300,79
2018,3,10,17,30,0,0,0,0,0,0
2018,3,10,18,30,0,0,0,0,0,0
2018,3,10,19,30,0,0,0,0,0,0
2018,3,10,20,30,0,0,0,0,0,0
2018,3,10,21,30,0,0,0,0,0,0
2018,3,10,22,30,0,0,0,0,0,0
2018,3,10,23,30,0,0,0,0,0,0
2018,3,11,0,30,0,0,0,0,0,0
2018,3,11,1,30,0,0,0,0,0,0
2018,3,11,2,30,0,0,0,0,0,0
2018,3,11,3,30,0,0,0,0,0,0
2018,3,11,4,30,0,0,0,0,0,0
2018,3,11,5,30,0,0,0,0,0,0
2018,3,11,6,30,7,7,0,68,282,118
2018,3,11,7,30,13,13,0,113,513,294
2018,3,11,8,30,27,27,0,147,618,457
2018,3,11,9,30,33,33,0,199,612,575
2018,3,11,10,30,374,316,86,206,664,658
2018,3,11,11,30,667,231,625,231,625,667
2018,3,11,12,30,202,197,7,244,561,618
2018,3,11,13,30,232,220,22,249,449,512
2018,3,11,14,30,23,23,0,214,345,373
2018,3,11,15,30,12,12,0,140,272,223
2018,3,11,16,30,15,15,0,51,164,72
2018,3,11,17,30,0,0,0,0,0,0
2018,3,11,18,30,0,0,0,0,0,0
2018,3,11,19,30,0,0,0,0,0,0
2018,3,11,20,30,0,0,0,0,0,0
2018,3,11,21,30,0,0,0,0,0,0
2018,3,11,22,30,0,0,0,0,0,0
2018,3,11,23,30,0,0,0,0,0,0
2018,3,12,0,30,0,0,0,0,0,0
2018,3,12,1,30,0,0,0,0,0,0
2018,3,12,2,30,0,0,0,0,0,0
2018,3,12,3,30,0,0,0,0,0,0
2018,3,12,4,30,0,0,0,0,0,0
2018,3,12,5,30,0,0,0,0,0,0
2018,3,12,6,30,8,8,0,62,396,134
2018,3,12,7,30,16,16,0,104,588,315
2018,3,12,8,30,121,121,0,136,682,481
2018,3,12,9,30,116,116,0,155,740,612
2018,3,12,10,30,533,305,331,151,801,700
2018,3,12,11,30,548,316,329,144,827,726
2018,3,12,12,30,181,179,3,138,815,685
2018,3,12,13,30,237,223,23,134,762,583
2018,3,12,14,30,139,139,0,121,675,436
2018,3,12,15,30,131,119,41,92,546,261
2018,3,12,16,30,37,37,0,48,287,85
2018,3,12,17,30,0,0,0,0,0,0
2018,3,12,18,30,0,0,0,0,0,0
2018,3,12,19,30,0,0,0,0,0,0
2018,3,12,20,30,0,0,0,0,0,0
2018,3,12,21,30,0,0,0,0,0,0
2018,3,12,22,30,0,0,0,0,0,0
2018,3,12,23,30,0,0,0,0,0,0
2018,3,13,0,30,0,0,0,0,0,0
2018,3,13,1,30,0,0,0,0,0,0
2018,3,13,2,30,0,0,0,0,0,0
2018,3,13,3,30,0,0,0,0,0,0
2018,3,13,4,30,0,0,0,0,0,0
2018,3,13,5,30,0,0,0,0,0,0
2018,3,13,6,30,146,61,449,61,449,146
2018,3,13,7,30,339,87,692,87,692,339
2018,3,13,8,30,237,212,50,100,812,516
2018,3,13,9,30,327,280,76,109,873,653
2018,3,13,10,30,736,114,901,114,901,736
2018,3,13,11,30,761,115,913,115,913,761
2018,3,13,12,30,720,111,902,111,902,720
2018,3,13,13,30,620,104,868,104,868,620
2018,3,13,14,30,469,93,800,93,800,469
2018,3,13,15,30,189,121,218,75,669,284
2018,3,13,16,30,34,34,0,43,387,94
2018,3,13,17,30,0,0,0,0,0,0
2018,3,13,18,30,0,0,0,0,0,0
2018,3,13,19,30,0,0,0,0,0,0
2018,3,13,20,30,0,0,0,0,0,0
2018,3,13,21,30,0,0,0,0,0,0
2018,3,13,22,30,0,0,0,0,0,0
2018,3,13,23,30,0,0,0,0,0,0
2018,3,14,0,30,0,0,0,0,0,0
2018,3,14,1,30,0,0,0,0,0,0
2018,3,14,2,30,0,0,0,0,0,0
2018,3,14,3,30,0,0,0,0,0,0
2018,3,14,4,30,0,0,0,0,0,0
2018,3,14,5,30,0,0,0,0,0,0
2018,3,14,6,30,151,60,469,60,469,151
2018,3,14,7,30,342,84,699,84,699,342
2018,3,14,8,30,520,95,820,95,820,520
2018,3,14,9,30,656,102,880,102,880,656
2018,3,14,10,30,413,332,117,107,907,738
2018,3,14,11,30,759,109,911,109,911,759
2018,3,14,12,30,717,110,893,110,893,717
2018,3,14,13,30,616,105,854,105,854,616
2018,3,14,14,30,466,94,785,94,785,466
2018,3,14,15,30,284,75,658,75,658,284
2018,3,14,16,30,97,43,395,43,395,97
2018,3,14,17,30,0,0,0,0,0,0
2018,3,14,18,30,0,0,0,0,0,0
2018,3,14,19,30,0,0,0,0,0,0
2018,3,14,20,30,0,0,0,0,0,0
2018,3,14,21,30,0,0,0,0,0,0
2018,3,14,22,30,0,0,0,0,0,0
2018,3,14,23,30,0,0,0,0,0,0
2018,3,15,0,30,0,0,0,0,0,0
2018,3,15,1,30,0,0,0,0,0,0
2018,3,15,2,30,0,0,0,0,0,0
2018,3,15,3,30,0,0,0,0,0,0
2018,3,15,4,30,0,0,0,0,0,0
2018,3,15,5,30,0,0,0,0,0,0
2018,3,15,6,30,7,7,0,56,498,155
2018,3,15,7,30,14,14,0,83,694,343
2018,3,15,8,30,24,24,0,100,788,513
2018,3,15,9,30,208,203,9,125,809,638
2018,3,15,10,30,140,140,0,133,828,714
2018,3,15,11,30,55,55,0,136,830,732
2018,3,15,12,30,47,47,0,138,806,690
2018,3,15,13,30,42,42,0,131,763,591
2018,3,15,14,30,25,25,0,114,694,446
2018,3,15,15,30,18,18,0,91,553,268
2018,3,15,16,30,6,6,0,53,258,89
2018,3,15,17,30,0,0,0,0,0,0
2018,3,15,18,30,0,0,0,0,0,0
2018,3,15,19,30,0,0,0,0,0,0
2018,3,15,20,30,0,0,0,0,0,0
2018,3,15,21,30,0,0,0,0,0,0
2018,3,15,22,30,0,0,0,0,0,0
2018,3,15,23,30,0,0,0,0,0,0
2018,3,16,0,30,0,0,0,0,0,0
2018,3,16,1,30,0,0,0,0,0,0
2018,3,16,2,30,0,0,0,0,0,0
2018,3,16,3,30,0,0,0,0,0,0
2018,3,16,4,30,0,0,0,0,0,0
2018,3,16,5,30,1,1,0,11,46,12
2018,3,16,6,30,8,8,0,58,505,162
2018,3,16,7,30,15,15,0,78,735,357
2018,3,16,8,30,140,140,0,87,845,534
2018,3,16,9,30,417,301,181,96,897,670
2018,3,16,10,30,527,328,282,102,919,751
2018,3,16,11,30,601,303,412,106,920,771
2018,3,16,12,30,711,138,831,138,831,711
2018,3,16,13,30,305,266,64,140,766,604
2018,3,16,14,30,117,117,0,138,640,447
2018,3,16,15,30,22,22,0,122,423,259
2018,3,16,16,30,19,19,0,64,111,79
2018,3,16,17,30,0,0,0,0,0,0
2018,3,16,18,30,0,0,0,0,0,0
2018,3,16,19,30,0,0,0,0,0,0
2018,3,16,20,30,0,0,0,0,0,0
2018,3,16,21,30,0,0,0,0,0,0
2018,3,16,22,30,0,0,0,0,0,0
2018,3,16,23,30,0,0,0,0,0,0
2018,3,17,0,30,0,0,0,0,0,0
2018,3,17,1,30,0,0,0,0,0,0
2018,3,17,2,30,0,0,0,0,0,0
2018,3,17,3,30,0,0,0,0,0,0
2018,3,17,4,30,0,0,0,0,0,0
2018,3,17,5,30,2,2,0,8,4,8
2018,3,17,6,30,9,9,0,86,287,147
2018,3,17,7,30,17,17,0,127,531,331
2018,3,17,8,30,30,30,0,141,684,506
2018,3,17,9,30,90,90,0,144,774,643
2018,3,17,10,30,257,245,16,142,826,729
2018,3,17,11,30,375,329,63,134,855,755
2018,3,17,12,30,295,275,30,140,825,712
2018,3,17,13,30,206,200,10,122,813,619
2018,3,17,14,30,305,213,190,98,773,474
2018,3,17,15,30,294,76,666,76,666,294
2018,3,17,16,30,106,45,418,45,418,106
2018,3,17,17,30,0,0,0,0,0,0
2018,3,17,18,30,0,0,0,0,0,0
2018,3,17,19,30,0,0,0,0,0,0
2018,3,17,20,30,0,0,0,0,0,0
2018,3,17,21,30,0,0,0,0,0,0
2018,3,17,22,30,0,0,0,0,0,0
2018,3,17,23,30,0,0,0,0,0,0
2018,3,18,0,30,0,0,0,0,0,0
2018,3,18,1,30,0,0,0,0,0,0
2018,3,18,2,30,0,0,0,0,0,0
2018,3,18,3,30,0,0,0,0,0,0
2018,3,18,4,30,0,0,0,0,0,0
2018,3,18,5,30,2,2,0,14,75,16
2018,3,18,6,30,8,8,0,69,445,165
2018,3,18,7,30,18,18,0,115,593,346
2018,3,18,8,30,32,32,0,157,657,511
2018,3,18,9,30,117,117,0,155,767,654
2018,3,18,10,30,148,148,0,150,830,744
2018,3,18,11,30,321,297,33,133,872,771
2018,3,18,12,30,181,179,4,120,876,731
2018,3,18,13,30,303,267,59,124,811,623
2018,3,18,14,30,206,191,31,118,721,472
2018,3,18,15,30,288,99,567,99,567,288
2018,3,18,16,30,8,8,0,56,321,104
2018,3,18,17,30,0,0,0,0,0,0
2018,3,18,18,30,0,0,0,0,0,0
2018,3,18,19,30,0,0,0,0,0,0
2018,3,18,20,30,0,0,0,0,0,0
2018,3,18,21,30,0,0,0,0,0,0
2018,3,18,22,30,0,0,0,0,0,0
2018,3,18,23,30,0,0,0,0,0,0
2018,3,19,0,30,0,0,0,0,0,0
2018,3,19,1,30,0,0,0,0,0,0
2018,3,19,2,30,0,0,0,0,0,0
2018,3,19,3,30,0,0,0,0,0,0
2018,3,19,4,30,0,0,0,0,0,0
2018,3,19,5,30,8,8,0,14,17,15
2018,3,19,6,30,9,9,0,89,322,161
2018,3,19,7,30,23,23,0,135,531,345
2018,3,19,8,30,341,246,175,156,664,518
2018,3,19,9,30,283,262,32,164,750,655
2018,3,19,10,30,229,222,10,175,776,734
2018,3,19,11,30,122,122,0,175,787,755
2018,3,19,12,30,421,336,120,153,806,719
2018,3,19,13,30,353,286,108,130,799,626
2018,3,19,14,30,480,105,758,105,758,480
2018,3,19,15,30,298,83,640,83,640,298
2018,3,19,16,30,8,8,0,49,390,110
2018,3,19,17,30,0,0,0,0,0,0
2018,3,19,18,30,0,0,0,0,0,0
2018,3,19,19,30,0,0,0,0,0,0
2018,3,19,20,30,0,0,0,0,0,0
2018,3,19,21,30,0,0,0,0,0,0
2018,3,19,22,30,0,0,0,0,0,0
2018,3,19,23,30,0,0,0,0,0,0
2018,3,20,0,30,0,0,0,0,0,0
2018,3,20,1,30,0,0,0,0,0,0
2018,3,20,2,30,0,0,0,0,0,0
2018,3,20,3,30,0,0,0,0,0,0
2018,3,20,4,30,0,0,0,0,0,0
2018,3,20,5,30,2,2,0,17,85,21
2018,3,20,6,30,9,9,0,68,503,182
2018,3,20,7,30,19,19,0,90,713,377
2018,3,20,8,30,49,49,0,100,822,552
2018,3,20,9,30,112,112,0,108,873,685
2018,3,20,10,30,229,222,10,117,888,761
2018,3,20,11,30,57,57,0,131,866,773
2018,3,20,12,30,52,52,0,136,835,726
2018,3,20,13,30,37,37,0,131,790,623
2018,3,20,14,30,46,46,0,121,706,472
2018,3,20,15,30,15,15,0,107,534,288
2018,3,20,16,30,7,7,0,62,276,106
2018,3,20,17,30,0,0,0,0,0,0
2018,3,20,18,30,0,0,0,0,0,0
2018,3,20,19,30,0,0,0,0,0,0
2018,3,20,20,30,0,0,0,0,0,0
2018,3,20,21,30,0,0,0,0,0,0
2018,3,20,22,30,0,0,0,0,0,0
2018,3,20,23,30,0,0,0,0,0,0
2018,3,21,0,30,0,0,0,0,0,0
2018,3,21,1,30,0,0,0,0,0,0
2018,3,21,2,30,0,0,0,0,0,0
2018,3,21,3,30,0,0,0,0,0,0
2018,3,21,4,30,0,0,0,0,0,0
2018,3,21,5,30,6,6,0,18,118,23
2018,3,21,6,30,46,46,0,59,571,192
2018,3,21,7,30,390,79,763,79,763,390
2018,3,21,8,30,566,93,852,93,852,566
2018,3,21,9,30,441,315,189,105,894,699
2018,3,21,10,30,775,116,903,116,903,775
2018,3,21,11,30,793,122,900,122,900,793
2018,3,21,12,30,420,339,113,115,896,752
2018,3,21,13,30,327,280,74,113,847,645
2018,3,21,14,30,116,116,0,111,751,488
2018,3,21,15,30,23,23,0,98,589,300
2018,3,21,16,30,44,44,0,59,330,112
2018,3,21,17,30,0,0,0,0,0,0
2018,3,21,18,30,0,0,0,0,0,0
2018,3,21,19,30,0,0,0,0,0,0
2018,3,21,20,30,0,0,0,0,0,0
2018,3,21,21,30,0,0,0,0,0,0
2018,3,21,22,30,0,0,0,0,0,0
2018,3,21,23,30,0,0,0,0,0,0
2018,3,22,0,30,0,0,0,0,0,0
2018,3,22,1,30,0,0,0,0,0,0
2018,3,22,2,30,0,0,0,0,0,0
2018,3,22,3,30,0,0,0,0,0,0
2018,3,22,4,30,0,0,0,0,0,0
2018,3,22,5,30,11,11,0,20,152,28
2018,3,22,6,30,87,84,11,64,557,197
2018,3,22,7,30,267,167,242,90,732,392
2018,3,22,8,30,421,229,342,110,813,566
2018,3,22,9,30,539,279,389,124,854,696
2018,3,22,10,30,607,315,397,137,866,774
2018,3,22,11,30,528,365,217,146,860,792
2018,3,22,12,30,560,320,336,143,846,748
2018,3,22,13,30,464,282,288,135,807,645
2018,3,22,14,30,332,220,222,121,735,493
2018,3,22,15,30,154,136,51,98,608,308
2018,3,22,16,30,52,52,0,58,371,119
2018,3,22,17,30,0,0,0,0,0,0
2018,3,22,18,30,0,0,0,0,0,0
2018,3,22,19,30,0,0,0,0,0,0
2018,3,22,20,30,0,0,0,0,0,0
2018,3,22,21,30,0,0,0,0,0,0
2018,3,22,22,30,0,0,0,0,0,0
2018,3,22,23,30,0,0,0,0,0,0
2018,3,23,0,30,0,0,0,0,0,0
2018,3,23,1,30,0,0,0,0,0,0
2018,3,23,2,30,0,0,0,0,0,0
2018,3,23,3,30,0,0,0,0,0,0
2018,3,23,4,30,0,0,0,0,0,0
2018,3,23,5,30,32,24,148,24,148,32
2018,3,23,6,30,208,69,573,69,573,208
2018,3,23,7,30,406,94,746,94,746,406
2018,3,23,8,30,583,112,834,112,834,583
2018,3,23,9,30,714,126,871,126,871,714
2018,3,23,10,30,792,137,886,137,886,792
2018,3,23,11,30,804,145,873,145,873,804
2018,3,23,12,30,753,147,842,147,842,753
2018,3,23,13,30,647,146,788,146,788,647
2018,3,23,14,30,491,136,697,136,697,491
2018,3,23,15,30,302,114,536,114,536,302
2018,3,23,16,30,112,69,256,69,256,112
2018,3,23,17,30,0,0,0,0,0,0
2018,3,23,18,30,0,0,0,0,0,0
2018,3,23,19,30,0,0,0,0,0,0
2018,3,23,20,30,0,0,0,0,0,0
2018,3,23,21,30,0,0,0,0,0,0
2018,3,23,22,30,0,0,0,0,0,0
2018,3,23,23,30,0,0,0,0,0,0
2018,3,24,0,30,0,0,0,0,0,0
2018,3,24,1,30,0,0,0,0,0,0
2018,3,24,2,30,0,0,0,0,0,0
2018,3,24,3,30,0,0,0,0,0,0
2018,3,24,4,30,0,0,0,0,0,0
2018,3,24,5,30,33,24,152,24,152,33
2018,3,24,6,30,208,70,553,70,553,208
2018,3,24,7,30,405,96,732,96,732,405
2018,3,24,8,30,581,114,820,114,820,581
2018,3,24,9,30,714,128,862,128,862,714
2018,3,24,10,30,791,142,871,142,871,791
2018,3,24,11,30,802,156,851,156,851,802
2018,3,24,12,30,565,326,331,164,813,752
2018,3,24,13,30,546,221,508,164,752,645
2018,3,24,14,30,488,151,656,151,656,488
2018,3,24,15,30,303,125,503,125,503,303
2018,3,24,16,30,54,54,0,73,246,116
2018,3,24,17,30,0,0,0,0,0,0
2018,3,24,18,30,0,0,0,0,0,0
2018,3,24,19,30,0,0,0,0,0,0
2018,3,24,20,30,0,0,0,0,0,0
2018,3,24,21,30,0,0,0,0,0,0
2018,3,24,22,30,0,0,0,0,0,0
2018,3,24,23,30,0,0,0,0,0,0
2018,3,25,0,30,0,0,0,0,0,0
2018,3,25,1,30,0,0,0,0,0,0
2018,3,25,2,30,0,0,0,0,0,0
2018,3,25,3,30,0,0,0,0,0,0
2018,3,25,4,30,0,0,0,0,0,0
2018,3,25,5,30,19,19,0,27,150,37
2018,3,25,6,30,127,98,112,77,526,211
2018,3,25,7,30,318,154,385,104,705,406
2018,3,25,8,30,582,121,802,121,802,582
2018,3,25,9,30,721,123,874,123,874,721
2018,3,25,10,30,633,298,447,127,900,801
2018,3,25,11,30,819,128,905,128,905,819
2018,3,25,12,30,767,141,861,141,861,767
2018,3,25,13,30,505,271,364,134,821,663
2018,3,25,14,30,455,130,627,122,745,508
2018,3,25,15,30,275,108,466,101,611,320
2018,3,25,16,30,103,59,250,64,351,126
2018,3,25,17,30,0,0,0,0,0,0
2018,3,25,18,30,0,0,0,0,0,0
2018,3,25,19,30,0,0,0,0,0,0
2018,3,25,20,30,0,0,0,0,0,0
2018,3,25,21,30,0,0,0,0,0,0
2018,3,25,22,30,0,0,0,0,0,0
2018,3,25,23,30,0,0,0,0,0,0
2018,3,26,0,30,0,0,0,0,0,0
2018,3,26,1,30,0,0,0,0,0,0
2018,3,26,2,30,0,0,0,0,0,0
2018,3,26,3,30,0,0,0,0,0,0
2018,3,26,4,30,0,0,0,0,0,0
2018,3,26,5,30,38,29,123,29,123,38
2018,3,26,6,30,213,80,511,80,511,213
2018,3,26,7,30,289,175,263,107,701,411
2018,3,26,8,30,436,242,334,122,802,587
2018,3,26,9,30,722,125,865,125,865,722
2018,3,26,10,30,599,338,346,130,891,801
2018,3,26,11,30,477,376,131,131,892,816
2018,3,26,12,30,303,284,27,126,883,772
2018,3,26,13,30,501,276,348,120,848,669
2018,3,26,14,30,348,226,234,107,782,515
2018,3,26,15,30,98,98,0,94,642,326
2018,3,26,16,30,10,10,0,61,399,132
2018,3,26,17,30,0,0,0,0,0,0
2018,3,26,18,30,0,0,0,0,0,0
2018,3,26,19,30,0,0,0,0,0,0
2018,3,26,20,30,0,0,0,0,0,0
2018,3,26,21,30,0,0,0,0,0,0
2018,3,26,22,30,0,0,0,0,0,0
2018,3,26,23,30,0,0,0,0,0,0
2018,3,27,0,30,0,0,0,0,0,0
2018,3,27,1,30,0,0,0,0,0,0
2018,3,27,2,30,0,0,0,0,0,0
2018,3,27,3,30,0,0,0,0,0,0
2018,3,27,4,30,0,0,0,0,0,0
2018,3,27,5,30,42,30,152,30,152,42
2018,3,27,6,30,216,83,502,83,502,216
2018,3,27,7,30,409,115,671,115,671,409
2018,3,27,8,30,584,137,763,137,763,584
2018,3,27,9,30,713,157,801,157,801,713
2018,3,27,10,30,791,166,825,166,825,791
2018,3,27,11,30,807,169,826,169,826,807
2018,3,27,12,30,71,71,0,205,737,747
2018,3,27,13,30,61,61,0,195,693,646
2018,3,27,14,30,494,171,616,171,616,494
2018,3,27,15,30,313,132,495,132,495,313
2018,3,27,16,30,126,74,285,74,285,126
2018,3,27,17,30,0,0,0,0,0,0
2018,3,27,18,30,0,0,0,0,0,0
2018,3,27,19,30,0,0,0,0,0,0
2018,3,27,20,30,0,0,0,0,0,0
2018,3,27,21,30,0,0,0,0,0,0
2018,3,27,22,30,0,0,0,0,0,0
2018,3,27,23,30,0,0,0,0,0,0
2018,3,28,0,30,0,0,0,0,0,0
2018,3,28,1,30,0,0,0,0,0,0
2018,3,28,2,30,0,0,0,0,0,0
2018,3,28,3,30,0,0,0,0,0,0
2018,3,28,4,30,0,0,0,0,0,0
2018,3,28,5,30,45,33,138,33,138,45
2018,3,28,6,30,16,16,0,91,458,215
